cod_municipio,anio,semana_epi,tipo_dengue,casos,NOM_MPIO,NOM_DPTO,altitud_msnm,cat_altitud,poblacion,tasa_x100k
17380,2019,5,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,9,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,10,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,11,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,12,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,13,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,14,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,14,dengue_grave,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,15,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,16,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,17,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,18,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,19,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,20,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,20,dengue_grave,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,21,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,22,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,22,dengue_grave,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,23,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,24,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,25,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,26,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,27,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,27,dengue_grave,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,28,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,29,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,30,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,31,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,32,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,33,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,34,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,35,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,36,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,37,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,38,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,39,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,40,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,41,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,42,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,43,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,44,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,45,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,46,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,47,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,48,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,49,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,50,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,51,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17380,2019,52,dengue,1,LA DORADA,CALDAS,194.0,Bajo (<1.000 m),72120.0,1.386577925679423
17433,2019,33,dengue,1,MANZANARES,CALDAS,1684.0,Medio (1.000-1.800 m),18142.0,5.512071436445817
17442,2018,3,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),8874.0,11.268875366238449
17442,2018,5,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),8874.0,11.268875366238449
17442,2018,9,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),8874.0,11.268875366238449
17442,2018,17,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),8874.0,11.268875366238449
17442,2018,19,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),8874.0,11.268875366238449
17442,2019,20,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,21,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,24,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,26,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,34,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,41,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17442,2019,45,dengue,1,MARMATO,CALDAS,1685.0,Medio (1.000-1.800 m),9125.0,10.958904109589042
17444,2018,3,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13240.0,7.552870090634441
17444,2019,3,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,4,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,7,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,8,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,10,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,11,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,30,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,45,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17444,2019,48,dengue,1,MARQUETALIA,CALDAS,1615.0,Medio (1.000-1.800 m),13426.0,7.448234768359899
17495,2018,7,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6020.0,16.611295681063122
17495,2018,39,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6020.0,16.611295681063122
17495,2018,46,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6020.0,16.611295681063122
17495,2018,49,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6020.0,16.611295681063122
17495,2019,18,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,19,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,22,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,26,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,28,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,31,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,33,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,34,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,35,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,36,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,37,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,38,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,39,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,40,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,41,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,42,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,44,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,45,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,47,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,48,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17495,2019,52,dengue,1,NORCASIA,CALDAS,547.0,Bajo (<1.000 m),6075.0,16.46090534979424
17524,2018,33,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15570.0,6.422607578676943
17524,2018,43,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15570.0,6.422607578676943
17524,2019,6,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,11,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,26,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,27,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,29,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,42,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17524,2019,46,dengue,1,PALESTINA,CALDAS,1061.0,Medio (1.000-1.800 m),15816.0,6.322711178553364
17541,2018,42,dengue,1,PENSILVANIA,CALDAS,2704.0,Muy alto (>2.200 m),19905.0,5.023863350916855
17614,2019,52,dengue,1,RIOSUCIO,CALDAS,2318.0,Muy alto (>2.200 m),51621.0,1.9371961023614421
17616,2018,12,dengue,1,RISARALDA,CALDAS,1175.0,Medio (1.000-1.800 m),10829.0,9.23446301597562
17616,2018,13,dengue,1,RISARALDA,CALDAS,1175.0,Medio (1.000-1.800 m),10829.0,9.23446301597562
17616,2019,16,dengue,1,RISARALDA,CALDAS,1175.0,Medio (1.000-1.800 m),11010.0,9.08265213442325
17662,2018,20,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20471.0,4.8849592105905915
17662,2018,35,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20471.0,4.8849592105905915
17662,2018,46,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20471.0,4.8849592105905915
17662,2018,52,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20471.0,4.8849592105905915
17662,2019,6,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,13,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,21,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,23,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,24,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,30,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,34,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,36,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,41,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,48,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17662,2019,50,dengue,1,SAMANÁ,CALDAS,947.0,Bajo (<1.000 m),20812.0,4.804920238324043
17777,2018,47,dengue,1,SUPÍA,CALDAS,1309.0,Medio (1.000-1.800 m),28623.0,3.4936938825420114
17777,2019,10,dengue,1,SUPÍA,CALDAS,1309.0,Medio (1.000-1.800 m),29338.0,3.408548639989093
17777,2019,42,dengue,1,SUPÍA,CALDAS,1309.0,Medio (1.000-1.800 m),29338.0,3.408548639989093
17867,2018,31,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10161.0,9.841551028442082
17867,2018,41,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10161.0,9.841551028442082
17867,2019,34,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,35,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,38,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,44,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,45,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,47,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,48,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,49,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17867,2019,52,dengue,1,VICTORIA,CALDAS,261.0,Bajo (<1.000 m),10373.0,9.640412609659693
17873,2019,25,dengue,1,VILLAMARÍA,CALDAS,3168.0,Muy alto (>2.200 m),66223.0,1.5100493786146807
17877,2019,24,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,25,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,26,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,27,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,28,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,29,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,30,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,31,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,32,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,33,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,34,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,35,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,37,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,40,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,41,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,43,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,47,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
17877,2019,52,dengue,1,VITERBO,CALDAS,969.0,Bajo (<1.000 m),12774.0,7.828401440425865
18000,2018,2,dengue,1,,,,,,
18000,2018,37,dengue,1,,,,,,
18001,2018,1,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,3,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,4,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,6,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,7,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,8,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,9,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,10,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,11,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,12,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,13,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,14,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,15,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,16,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,18,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,19,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,19,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,20,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,20,mortalidad,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,21,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,22,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,24,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,25,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,27,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,29,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,30,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,32,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,35,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,38,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,45,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,46,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,47,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,49,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,50,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,50,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,51,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,52,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2018,52,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),168606.0,0.5930987034862342
18001,2019,2,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,3,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,4,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,5,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,6,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,8,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,9,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,10,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,11,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,12,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,12,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,13,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,14,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,14,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,15,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,16,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,17,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,18,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,19,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,20,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,21,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,22,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,23,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,23,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,24,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,25,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,26,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,27,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,27,dengue_grave,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,28,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,29,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,30,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,31,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,32,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,33,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,34,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,35,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,36,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,37,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
18001,2019,38,dengue,1,FLORENCIA,CAQUETÁ,503.0,Bajo (<1.000 m),170885.0,0.5851888697076981
